trade_date,open,high,low,close,change,return,volume,volume_in_money
2011/12/30,3214.2,3267.65,3214.2,3266.78,59.59,1.86,177842.65,1622711.24
2011/12/29,3190.19,3225,3180.06,3207.18,-0.22,-0.01,152209.27,1370089.7
2011/12/28,3201.31,3208.91,3128.15,3207.4,-16.75,-0.52,174406.48,1568187.45
2011/12/27,3297.41,3297.41,3218.54,3224.15,-83.92,-2.54,158740.97,1440642.91
2011/12/26,3321.98,3357.36,3307.29,3308.07,-19.32,-0.58,154768.37,1411622.22
2011/12/23,3286.45,3357.43,3271.44,3327.39,28.67,0.87,189961.76,1719486.95
2011/12/22,3315.84,3331.42,3196.84,3298.72,-43.68,-1.31,219162.7,1924555.22
2011/12/21,3449.37,3463.32,3340.33,3342.4,-82.05,-2.4,177505,1697451.71
2011/12/20,3422.76,3474.09,3415.35,3424.45,-10.4,-0.3,199558.86,1894975.67
2011/12/19,3408.56,3436.63,3348.26,3434.85,7.63,0.22,193812.65,1859968.73
2011/12/16,3328.21,3427.34,3324.59,3427.21,97.64,2.93,192256.58,1745138.14
2011/12/15,3401.5,3401.5,3324.88,3329.58,-93.9,-2.74,198682.15,1729258.02
2011/12/14,3477.05,3505.88,3416.71,3423.47,-66.93,-1.92,154523.34,1469483.62
2011/12/13,3597.09,3597.09,3482.23,3490.4,-125.69,-3.48,203526.49,1922883.07
2011/12/12,3663.56,3675.95,3612.64,3616.09,-47.76,-1.3,140945.03,1435280.37
2011/12/9,3672.59,3706.25,3651.7,3663.84,-36.25,-0.98,153583.66,1548330.06
2011/12/8,3695.87,3732.22,3635.55,3700.09,-2.01,-0.05,194942.63,2002352.69
2011/12/7,3689.05,3718.71,3674.53,3702.1,10.3,0.28,153265.74,1583282.21
2011/12/6,3679.74,3704.34,3646.07,3691.8,-0.42,-0.01,170388.92,1730346.49
2011/12/5,3806.47,3807.05,3682.06,3692.23,-124.81,-3.27,201621.13,2027205.99
2011/12/2,3878.01,3878.01,3797.28,3817.04,-79.98,-2.05,232101.91,2412156.93
2011/12/1,3923.17,3960.34,3885.87,3897.02,77.08,2.02,349418.84,3601245.11
2011/11/30,3974.73,3974.73,3776.59,3819.94,-160.68,-4.04,301163.74,3050377.68
2011/11/29,3945.36,3980.62,3929.02,3980.62,65.32,1.67,227524.72,2515075.84
2011/11/28,3916,3932.4,3885.69,3915.3,3.94,0.1,185010.73,1972850.37
2011/11/25,3931.1,3960.85,3899.06,3911.36,-23.92,-0.61,191414.74,2003639.93
2011/11/24,3909.39,3957.88,3880.58,3935.27,-7.42,-0.19,211091.43,2160641.74
2011/11/23,3964.14,3978.47,3932.44,3942.7,-15.23,-0.38,204358.17,2124254.03
2011/11/22,3932.5,3960.55,3902.13,3957.93,-8.71,-0.22,201753.23,2055229.57
2011/11/21,3956.39,3966.81,3917.03,3966.64,3.38,0.09,204832.01,2072921.85
2011/11/18,4054.46,4054.46,3955.06,3963.26,-116.28,-2.85,299671.77,3008506.38
2011/11/17,4086.51,4125.85,4066.12,4079.54,-8.79,-0.21,292478.53,2995411.82
2011/11/16,4194.38,4195.29,4070.9,4088.32,-104.34,-2.49,383566.77,3941569.43
2011/11/15,4159.16,4192.77,4153.33,4192.67,33.1,0.8,351614.39,3755778.72
2011/11/14,4092.06,4159.7,4092.06,4159.57,97.42,2.4,351270.17,3819017.52
2011/11/11,4069.4,4096.57,4043.76,4062.14,-2.23,-0.05,291888.01,3069608.77
2011/11/10,4080.36,4112.37,4063.75,4064.37,-61.63,-1.49,345236.8,3744070.45
2011/11/9,4065.2,4126,4025.72,4126,68.45,1.69,321842.25,3522676.21
2011/11/8,4115.77,4125.09,4049.81,4057.56,-57.21,-1.39,305704.55,3144082.68
2011/11/7,4125.02,4159.97,4107.56,4114.77,-16.36,-0.4,324775.14,3398513.11
2011/11/4,4115.1,4140.63,4093.92,4131.13,33.51,0.82,421179.77,4400659.06
2011/11/3,4085.5,4150.04,4085.31,4097.62,24.84,0.61,575864.5,6219887.95
2011/11/2,3937.9,4073.12,3919.69,4072.78,72.95,1.82,429738.77,4542343.9
2011/11/1,3963.37,4020.46,3950.74,3999.83,0.47,0.01,339169.85,3546216.39
2011/10/31,3975.07,4004.39,3963.27,3999.36,20.56,0.52,361826.16,3793090.54
2011/10/28,3932.85,3978.8,3918.36,3978.8,89.81,2.31,431810.68,4249333.6
2011/10/27,3890.26,3927.44,3872.9,3888.99,4.6,0.12,330114.79,3238318.05
2011/10/26,3818.24,3921.25,3808.3,3884.39,41.41,1.08,388902.14,4000364.59
2011/10/25,3735.63,3850.08,3726.25,3842.98,106.21,2.84,326386.37,3256191.28
2011/10/24,3675.72,3736.77,3605.94,3736.77,65.07,1.77,230287.22,2251737.96
2011/10/21,3733.7,3743.34,3669.69,3671.7,-68.77,-1.84,172100.84,1746844.69
2011/10/20,3841.26,3841.26,3710.95,3740.47,-113.7,-2.95,226011.44,2225140.57
2011/10/19,3882.02,3898.81,3837.24,3854.17,-22.86,-0.59,197018.15,2064676.54
2011/10/18,3974.46,3974.89,3873.37,3877.02,-120.1,-3,244538.69,2548403.38
2011/10/17,3993.75,4024.24,3974.38,3997.12,11.93,0.3,218150.65,2317907.54
2011/10/14,3994.73,4004.93,3948.44,3985.19,-16.66,-0.42,221004.36,2276526.45
2011/10/13,3943.16,4009.78,3929.83,4001.85,51.2,1.3,287528.79,2897399.18
2011/10/12,3803.96,3953.14,3768.11,3950.66,132.73,3.48,270020.3,2670492.83
2011/10/11,3919.44,3942.05,3778.52,3817.93,-14.65,-0.38,200191.56,2035700.33
2011/10/10,3866.86,3882.78,3822.28,3832.58,-24.25,-0.63,137531.69,1372953.86
2011/9/30,3875.02,3892.38,3818.25,3856.83,-14.23,-0.37,167569.74,1665913.66
2011/9/29,3977.14,3977.14,3868.94,3871.06,-128.72,-3.22,220616.17,2204263.52
2011/9/28,4088.78,4099.34,3987.27,3999.78,-68.45,-1.68,202920.3,2154114.65
2011/9/27,4077.23,4098.02,4027.71,4068.23,16.81,0.41,192741.27,2086105.85
2011/9/26,4102.61,4138.35,4039.55,4051.43,-66.31,-1.61,197448.02,2113270.57
2011/9/23,4079.06,4134.22,4061.83,4117.74,-34.07,-0.82,232457.36,2522644.9
2011/9/22,4241.42,4258.61,4151.12,4151.8,-123.29,-2.88,274916.13,3042989
2011/9/21,4150.82,4279.12,4140.34,4275.09,123.24,2.97,302121.16,3346730.19
2011/9/20,4121.04,4168.24,4101.7,4151.85,19.97,0.48,177120.33,1940248.23
2011/9/19,4200.48,4200.48,4131.32,4131.89,-82.93,-1.97,177902.51,1882280.04
2011/9/16,4229,4249.18,4212.29,4214.82,-0.68,-0.02,176542.78,1937809.63
2011/9/15,4215.37,4249.54,4206.88,4215.5,3.37,0.08,203812.24,2228538.15
2011/9/14,4176.04,4212.29,4111.12,4212.13,47.84,1.15,190062.69,2149519.47
2011/9/13,4176.3,4176.88,4136.97,4164.29,-69.46,-1.64,180623.07,2077303.12
2011/9/9,4256.48,4295.1,4216.42,4233.75,-26.41,-0.62,181823.59,2125233.39
2011/9/8,4320.53,4328.21,4260.14,4260.16,-46.21,-1.07,223233.66,2630939.64
2011/9/7,4221.99,4306.46,4219.85,4306.36,101.45,2.41,234864.28,2674345.53
2011/9/6,4205.09,4238.29,4185.8,4204.91,-33.16,-0.78,172859.6,1947217.98
2011/9/5,4305.44,4305.44,4237.44,4238.07,-106.91,-2.46,210134.31,2358146.87
2011/9/2,4387.3,4399.85,4317.64,4344.98,-50.09,-1.14,209687.71,2359498.23
2011/9/1,4435.33,4457.05,4379.1,4395.07,-35.47,-0.8,228010.94,2531542.54
2011/8/31,4449.68,4468.14,4386.63,4430.54,-21.19,-0.48,244212.84,2825228.74
2011/8/30,4511.25,4541.56,4450.73,4451.73,-38.43,-0.86,313781.52,3556619.51
2011/8/29,4509.89,4512.65,4481.29,4490.16,-40.26,-0.89,302203.43,3606381.6
2011/8/26,4506.09,4541.47,4496.18,4530.42,10.25,0.23,307092.53,3553632.33
2011/8/25,4432.41,4520.17,4421.6,4520.17,92.19,2.08,341141.21,3799616.07
2011/8/24,4453.43,4474.1,4420.29,4427.98,-6.94,-0.16,277839.47,3205586.57
2011/8/23,4376.26,4435.21,4365.84,4434.92,70.96,1.63,255951.53,2877879.91
2011/8/22,4395.03,4435.3,4348.67,4363.96,-31.06,-0.71,244768.33,2847638.17
2011/8/19,4341.19,4395.6,4325.04,4395.02,-41.08,-0.93,274293.92,3132376.13
2011/8/18,4510.14,4516.04,4434.99,4436.1,-77.38,-1.71,295256.08,3401187.24
2011/8/17,4520.69,4543.88,4499.16,4513.49,-19.84,-0.44,281019.41,3157473.17
2011/8/16,4578.35,4587.14,4520.94,4533.32,-38.4,-0.84,348035.16,3967811.91
2011/8/15,4514.65,4571.72,4509.63,4571.72,65.83,1.46,361691.85,4158267.23
2011/8/12,4483.85,4526.5,4480.12,4505.89,51.49,1.16,403827.95,4558269.55
2011/8/11,4283.24,4454.48,4270.62,4454.39,75.7,1.73,375462.18,4411240.39
2011/8/10,4389.15,4433.09,4372.64,4378.7,61.59,1.43,382685.44,4461138.78
2011/8/9,4199.13,4347.31,4113.01,4317.11,-13.66,-0.32,380044.98,4240758.82
2011/8/8,4494.38,4514.62,4242.87,4330.77,-228.25,-5.01,417175.04,4767123.43
2011/8/5,4504.08,4589.08,4472.62,4559.02,-90.41,-1.94,307314.1,3705105.96
2011/8/4,4631.42,4671,4631.28,4649.43,24.25,0.52,259134.41,3233676.94
2011/8/3,4565.76,4638.64,4551.48,4625.17,14.39,0.31,274390.77,3375367.02
2011/8/2,4627.38,4627.38,4539.43,4610.78,-33.68,-0.73,305862.9,3641128.91
2011/8/1,4622.7,4665.18,4607.56,4644.46,16.14,0.35,249827.82,3091194.88
2011/7/29,4678.78,4694.06,4611.9,4628.32,-52.58,-1.12,293985.71,3574976.65
2011/7/28,4670.92,4685.46,4633.67,4680.9,-29.48,-0.63,319140.51,3943827.7
2011/7/27,4621.5,4716.3,4596.43,4710.38,77.01,1.66,322123.86,4117721.27
2011/7/26,4604.99,4634.32,4576.93,4633.37,19.64,0.43,284126.06,3552479.13
2011/7/25,4784.97,4784.97,4597.74,4613.73,-187.21,-3.9,435041.31,5303311.34
2011/7/22,4791.46,4822.81,4781.41,4800.94,16.55,0.35,331605.77,4120847.83
2011/7/21,4846.34,4850.55,4782.4,4784.39,-64.67,-1.33,387989.71,4831527.29
2011/7/20,4864.28,4881.46,4801.61,4849.06,5.35,0.11,394511.14,4923121.11
2011/7/19,4871.68,4871.93,4822.45,4843.71,-51.56,-1.05,415060.74,5247912.79
2011/7/18,4902.22,4919.14,4876.48,4895.26,-0.78,-0.02,484366.66,6101302.87
2011/7/15,4853.76,4896.1,4842.79,4896.04,29.88,0.61,478193.04,6011346.79
2011/7/14,4833.75,4866.24,4813.49,4866.17,40.75,0.84,461307.82,5986815.66
2011/7/13,4729.2,4825.5,4729.2,4825.42,94.3,1.99,402352.67,5215770.96
2011/7/12,4762.09,4771.59,4727.67,4731.12,-68.3,-1.42,414208.04,5123181.35
2011/7/11,4741.98,4802.45,4728.49,4799.42,42.81,0.9,372521.94,4748294.71
2011/7/8,4755.75,4769.55,4720.23,4756.61,-4.84,-0.1,364105.97,4615025.42
2011/7/7,4757.07,4813.34,4742.37,4761.45,0.53,0.01,485031.58,6155073.63
2011/7/6,4742.17,4763.24,4705.39,4760.92,11.49,0.24,433043.4,5436284.05
2011/7/5,4722.33,4758.08,4711.17,4749.42,30.03,0.64,460685.09,5695611.25
2011/7/4,4617.95,4719.57,4617.95,4719.39,114.65,2.49,503147.94,5989274.94
2011/7/1,4589.18,4635.25,4582.33,4604.75,25.41,0.55,388202.02,4485087.4
2011/6/30,4506.75,4585.26,4506.74,4579.33,67.79,1.5,327379.5,3954527.49
2011/6/29,4570.84,4583.49,4511.28,4511.55,-62.93,-1.38,339637.02,4133768.06
2011/6/28,4569.76,4582.62,4529.18,4574.48,6.29,0.14,323100.11,4011520.87
2011/6/27,4511.76,4578.32,4510.72,4568.19,59.01,1.31,391646.04,4710299.33
2011/6/24,4390.09,4533.71,4381.8,4509.18,106.24,2.41,459292.84,5314186.76
2011/6/23,4307.81,4411.86,4276.73,4402.94,81.72,1.89,292773.76,3304075.38
2011/6/22,4341.36,4350.92,4300.64,4321.22,-17.2,-0.4,222808.79,2449608.44
2011/6/21,4286.36,4338.85,4269.92,4338.42,59.67,1.39,244486.57,2682392.38
2011/6/20,4325.6,4333.57,4251.11,4278.75,-58.61,-1.35,215885.05,2348155.91
2011/6/17,4392.98,4415.16,4332.49,4337.37,-64.78,-1.47,228268.97,2519162.63
2011/6/16,4461.26,4466.78,4396.21,4402.14,-97.55,-2.17,279060.69,3066342.98
2011/6/15,4531.36,4562.04,4498.78,4499.69,-41.24,-0.91,295478.11,3351828.31
2011/6/14,4466.99,4546.73,4461.53,4540.94,72.15,1.61,299555.85,3390397.91
2011/6/13,4439.87,4475.69,4408.06,4468.79,-0.26,-0.01,229029.74,2559424.46
2011/6/10,4442.51,4469.58,4383.2,4469.05,12.32,0.28,271627.27,2945667.49
2011/6/9,4552.07,4553.71,4456.59,4456.73,-106.24,-2.33,301274.52,3350248.98
2011/6/8,4542.7,4568.29,4486.65,4562.97,15.67,0.34,296937.04,3339843.86
2011/6/7,4496.96,4548.22,4490.62,4547.3,41.11,0.91,253524.27,2919230.73
2011/6/3,4425.49,4514.31,4424.2,4506.2,76.2,1.72,267196.91,2989491.43
2011/6/2,4434.86,4452.53,4363.9,4430,-60.89,-1.36,303859.88,3279787.53
2011/6/1,4439.39,4494,4424.2,4490.89,46.62,1.05,274672.94,2974570.06
2011/5/31,4347.99,4444.59,4339.63,4444.28,99.23,2.28,264723.84,2852437.2
2011/5/30,4403,4427,4339.08,4345.05,-83.85,-1.89,265925.75,2805271.97
2011/5/27,4561.77,4567.23,4425.76,4428.89,-144.05,-3.15,339023.86,3704876.38
2011/5/26,4635.95,4662.29,4572.32,4572.94,-45.81,-0.99,357018.38,4035480.41
2011/5/25,4667.64,4689.69,4613.68,4618.75,-53.33,-1.14,341816.92,3735536.9
2011/5/24,4656.01,4676.84,4590.13,4672.08,-7.45,-0.16,328719.81,3693812
2011/5/23,4853.9,4853.92,4677.46,4679.53,-183.66,-3.78,428526.22,4685485.19
2011/5/20,4875.08,4886.59,4837.98,4863.19,-16.71,-0.34,302199.64,3614881.5
2011/5/19,4912.81,4929.21,4875.8,4879.89,-26.3,-0.54,346826.56,4065680.65
2011/5/18,4859.32,4907.75,4850.45,4906.19,32.24,0.66,360807.51,4025834.08
2011/5/17,4892.29,4912.71,4823.07,4873.95,-26.75,-0.55,468605.95,5337598.16
2011/5/16,4900,4931.13,4892.24,4900.71,-1.86,-0.04,409953.43,4718572.04
2011/5/13,4860.03,4903.11,4817.83,4902.56,38.77,0.8,424640.83,4920104.57
2011/5/12,4896.34,4940.82,4863.12,4863.8,-65.69,-1.33,473555.73,5436410.28
2011/5/11,4919.24,4949.02,4880.31,4929.49,10.81,0.22,423749.24,4975915.62
2011/5/10,4893.95,4918.87,4871.45,4918.67,28.75,0.59,352245.45,4159009.43
2011/5/9,4855.84,4897.76,4855.84,4889.92,39.95,0.82,345625.08,4194870.35
2011/5/6,4787.52,4874.98,4764.84,4849.97,22.76,0.47,369057.71,4348234.96
2011/5/5,4792.13,4842.37,4784.7,4827.21,12.43,0.26,347000.31,3994859
2011/5/4,4900.44,4900.44,4798.41,4814.78,-105.79,-2.15,406279.15,4850142.42
2011/5/3,4836.86,4920.71,4816.02,4920.57,83.7,1.73,354605.35,4233702.99
2011/4/29,4749.53,4837,4738.45,4836.87,81.45,1.71,301103.1,3495230.96
2011/4/28,4920.94,4937.11,4752.41,4755.42,-158.08,-3.22,407756.02,4669645.59
2011/4/27,4977.95,5003.86,4872.51,4913.5,-57.07,-1.15,411282.58,4787424.85
2011/4/26,5033.79,5047.34,4943.06,4970.57,-84.2,-1.67,392577.18,4673146.71
2011/4/25,5152.07,5152.07,5054.77,5054.77,-110.36,-2.14,501140.44,6059839.61
2011/4/22,5187.76,5193.21,5150.42,5165.12,-22.99,-0.44,549876.7,6581851.46
2011/4/21,5169.62,5191.01,5159.96,5188.11,35.72,0.69,538307.07,6722599.31
2011/4/20,5116.11,5154.74,5116.11,5152.4,36.25,0.71,508767.15,6337200.82
2011/4/19,5149.66,5153.56,5095.6,5116.14,-62.75,-1.21,640179.74,7717717.51
2011/4/18,5149.34,5179.45,5140.41,5178.89,16.48,0.32,564602.31,6901402.87
2011/4/15,5143.3,5162.42,5103.09,5162.42,11.55,0.22,527941.12,6328701.51
2011/4/14,5162.31,5175.24,5140,5150.87,-14.34,-0.28,489131.19,5927561.35
2011/4/13,5098.64,5165.49,5069.39,5165.21,50.75,0.99,488713.29,5801465.79
2011/4/12,5096.57,5139.03,5083.39,5114.46,7.32,0.14,527143.65,6312823.49
2011/4/11,5157.07,5162.49,5102.71,5107.14,-41.66,-0.81,526175.5,6693335.85
2011/4/8,5087.31,5149.05,5079.65,5148.8,59.05,1.16,453716.04,5837469.29
2011/4/7,5056.09,5090.02,5045.19,5089.75,31.91,0.63,449688.86,5768381.03
2011/4/6,5046.9,5070.34,5019.49,5057.84,-7.24,-0.14,457147.61,5841704.9
2011/4/1,4999.76,5065.08,4991.79,5065.08,64.67,1.29,391173.02,4861844.32
2011/3/31,5065.12,5079.23,4985.02,5000.4,-64.14,-1.27,457934.03,5620099.77
2011/3/30,5101.11,5117.22,5036.29,5064.55,-46.61,-0.91,536286.02,6625611.29
2011/3/29,5185.68,5191.54,5105.03,5111.15,-88.4,-1.7,703333.27,8727461.44
2011/3/28,5223.07,5231.73,5187.45,5199.55,-12.79,-0.25,691230.3,8929233.4
2011/3/25,5164.82,5218.06,5164.78,5212.35,43.08,0.83,585773.97,7504776.89
2011/3/24,5159.2,5185.5,5149.66,5169.26,13.93,0.27,489966.92,6382767.09
2011/3/23,5084.77,5155.59,5076.72,5155.34,69.53,1.37,463735.6,6069017.19
2011/3/22,5093.41,5102.43,5020.76,5085.81,-0.3,-0.01,391069.99,5359528.62
2011/3/21,5120.67,5130.93,5062.79,5086.11,-40.83,-0.8,419196.75,5509379.27
2011/3/18,5133.77,5160.8,5105.06,5126.93,22.8,0.45,426768.33,5709440.89
2011/3/17,5151.64,5185.42,5080.53,5104.13,-95.22,-1.83,567407.77,7499967.45
2011/3/16,5122.27,5200.07,5119.19,5199.36,68.03,1.33,555613.19,7578151.26
2011/3/15,5178.09,5178.09,5016.88,5131.33,-58.7,-1.13,633360.64,8531731.23
2011/3/14,5127.14,5190.73,5111.01,5190.04,50.29,0.98,534101.33,7555312.31
2011/3/11,5118.07,5200.7,5113.48,5139.75,-3.67,-0.07,517193.35,7088665.55
2011/3/10,5174.03,5174.03,5139.78,5143.41,-37.96,-0.73,523198.86,7205574.79
2011/3/9,5168.13,5186.03,5147.87,5181.37,15.63,0.3,511461.97,6909674.92
2011/3/8,5135.36,5166.36,5113.09,5165.74,27.49,0.53,531400.81,7145615.89
2011/3/7,5085.46,5138.65,5085.46,5138.25,70.63,1.39,574785.88,7716590.91
2011/3/4,5005.56,5067.92,4989.65,5067.62,58.57,1.17,425596.04,5457010.73
2011/3/3,5106.39,5124.61,5000.54,5009.05,-99.69,-1.95,517103.89,6745357.44
2011/3/2,5099.48,5120.41,5024.86,5108.74,-13.7,-0.27,531427.9,7089319.78
2011/3/1,5099.7,5143.77,5082.04,5122.44,27.23,0.53,577984.18,7745678.31
2011/2/28,5040.22,5095.57,5007.65,5095.21,62.41,1.24,512427.87,6662772.93
2011/2/25,5019.5,5039.79,4964.35,5032.8,5.07,0.1,444554.5,5764132.04
2011/2/24,4976.34,5033.1,4963.76,5027.73,48.67,0.98,500906.85,6519094.53
2011/2/23,4891.25,4983.23,4891.25,4979.06,69.31,1.41,448300.64,6161431.65
2011/2/22,5052.36,5058.75,4908.25,4909.75,-133.22,-2.64,573819.61,7949029.55
2011/2/21,4911.81,5043.25,4905.36,5042.97,101.54,2.05,473702.2,6404048.07
2011/2/18,4977.22,4984.18,4915.67,4941.43,-46.05,-0.92,429067.19,5843656.79
2011/2/17,4962.13,4990.75,4917.95,4987.48,34.81,0.7,504453.27,6850679.6
2011/2/16,4860.89,4952.95,4855.95,4952.67,82.98,1.7,446713.67,6101568.17
2011/2/15,4878.68,4932.33,4862.77,4869.69,-2.81,-0.06,515570.41,6805457.2
2011/2/14,4792.85,4884.99,4792.85,4872.5,85.69,1.79,478151.33,6250291.82
2011/2/11,4736.27,4803.1,4729.39,4786.81,52.83,1.12,399159.83,5182609.96
2011/2/10,4604.84,4734.06,4602.33,4733.97,124.26,2.7,345782.5,4358305.5
2011/2/9,4597.54,4654.59,4584.9,4609.72,-20.86,-0.45,275420.85,3587408.13
2011/2/1,4612.4,4638.61,4604.91,4630.58,19.72,0.43,239466.95,3185184.88
2011/1/31,4544.33,4611,4536.19,4610.86,62.65,1.38,264063.22,3406511.48
2011/1/28,4497.83,4559.36,4493.84,4548.21,45.4,1.01,258176.65,3323124.69
2011/1/27,4397.93,4514.43,4369.87,4502.81,77.92,1.76,279648.17,3560893.98
2011/1/26,4339.86,4426.25,4339.86,4424.89,82.98,1.91,197431.24,2523523.96
2011/1/25,4390.16,4392.22,4307.91,4341.91,-56.59,-1.29,213361.69,2664903.53
2011/1/24,4506.61,4521.13,4397.02,4398.5,-107.83,-2.39,252206.82,3207448
2011/1/21,4459.99,4549.59,4445.23,4506.32,28.96,0.65,270950.42,3338689.97
2011/1/20,4637.77,4637.77,4476.56,4477.36,-168.73,-3.63,286524.63,3621479.79
2011/1/19,4538.99,4646.09,4530.61,4646.09,109.12,2.41,243609.38,3199937.29
2011/1/18,4502.06,4550.29,4483.5,4536.96,17.05,0.38,194428.66,2423140.99
2011/1/17,4690.88,4691.57,4507.57,4519.91,-203.51,-4.31,306775.1,3854084.87
2011/1/14,4816.66,4816.66,4719.15,4723.43,-103.33,-2.14,278117.74,3653176.77
2011/1/13,4851.68,4859.53,4810.91,4826.76,-6.82,-0.14,254437.73,3245320.49
2011/1/12,4813.49,4846.95,4764.47,4833.58,28.76,0.6,269143.98,3384236.82
2011/1/11,4811.16,4815.5,4747.49,4804.82,-25.74,-0.53,275060.89,3668061.68
2011/1/10,4966.56,4970.42,4816.58,4830.56,-144.58,-2.91,311378.62,4383317.62
2011/1/7,4990.7,5028.27,4945.78,4975.14,-26.14,-0.52,349962.33,4722722.33
2011/1/6,5026.33,5047.26,4992.17,5001.28,-27.48,-0.55,312387.43,4588712.9
2011/1/5,4989.11,5038.87,4964.87,5028.77,17.27,0.34,347522.18,5201661.92
2011/1/4,4964.21,5012.06,4938.94,5011.5,74.78,1.51,369956.44,5414880.14
2010/12/31,4833.89,4936.72,4833.89,4936.72,108.23,2.24,276546.14,4114045.79
2010/12/30,4810.44,4846.65,4777.84,4828.49,15.96,0.33,235322.41,3316430.49
2010/12/29,4730.63,4813.24,4723.29,4812.53,82.03,1.73,214768.37,2958171.28
2010/12/28,4820.82,4827.35,4700.56,4730.5,-119.13,-2.46,295542.48,3749820.31
2010/12/27,4993.38,5048.6,4832.53,4849.63,-141.91,-2.84,341553.38,4545838.22
2010/12/24,5046.94,5046.94,4947.22,4991.54,-77.98,-1.54,309507.86,4044407.36
2010/12/23,5161.26,5170.18,5060.53,5069.52,-105.02,-2.03,346081.34,4784289.32
2010/12/22,5225.77,5226.18,5157.32,5174.54,-48.25,-0.92,407791.35,5695814.18
2010/12/21,5166.34,5223.4,5123.27,5222.79,59.26,1.15,403884.06,5580100.02
2010/12/20,5246.42,5264.21,5043.66,5163.53,-64.81,-1.24,455877.56,6557149.89
2010/12/17,5212.14,5230.33,5187.4,5228.34,11.49,0.22,304121.44,4302543.76
2010/12/16,5219.08,5250.39,5200.88,5216.85,-13.83,-0.26,355204.39,4976602.99
2010/12/15,5244.8,5276.14,5211.7,5230.68,-13.36,-0.25,467957.23,6748384.52
2010/12/14,5194.94,5244.53,5181.2,5244.04,65.02,1.26,493632.83,6998325.39
2010/12/13,5063.01,5179.52,5063.01,5179.02,139.86,2.78,455635.49,6388449.54
2010/12/10,4944.93,5045.95,4935.28,5039.17,74.26,1.5,304125.27,4216138.79
2010/12/9,5047.04,5047.04,4964.25,4964.9,-105.07,-2.07,350360.69,4698551.46
2010/12/8,5077.55,5133.25,5059.58,5069.97,-14.61,-0.29,330161.78,4692805.68
2010/12/7,4999.59,5088.76,4931.88,5084.58,68.05,1.36,336815.96,4699728.68
2010/12/6,5103.86,5114.07,4989.28,5016.53,-83.84,-1.64,341356.78,4818825.78
2010/12/3,5135.83,5145.81,5052.43,5100.37,-38.12,-0.74,376379.74,5183713.04
2010/12/2,5175.26,5192.63,5135.67,5138.49,21.65,0.42,477467.15,6551711.37
2010/12/1,5090.4,5139.96,5071.35,5116.84,5.96,0.12,408212.37,5614096.25
2010/11/30,5238.5,5257.1,4960.71,5110.88,-137.87,-2.63,646001.23,8746227.95
2010/11/29,5214.45,5273.79,5180.66,5248.75,21.1,0.4,500709.99,7108092.66
2010/11/26,5255.26,5256.4,5169.03,5227.65,-32.16,-0.61,540723.53,7389545.4
2010/11/25,5228.27,5278.32,5226.98,5259.81,53.66,1.03,607865.57,8417662.04
2010/11/24,5022.13,5206.42,5017.93,5206.15,142.91,2.82,540861.98,7789565.5
2010/11/23,5129.37,5129.37,4970.49,5063.24,-87.43,-1.7,537722.75,7500585.59
2010/11/22,5049.46,5190.61,5036.32,5150.67,69.64,1.37,608676.51,8712584.96
2010/11/19,4959.06,5081.03,4919.28,5081.03,148.63,3.01,542105.74,7549255.28
2010/11/18,4885.91,4941.2,4814.42,4932.4,76.55,1.58,420245.05,5760305.75
2010/11/17,4989.8,5039.09,4830.51,4855.85,-212.62,-4.19,543078.9,7220054.75
2010/11/16,5259.51,5288.97,5017.25,5068.47,-186.8,-3.55,783621.53,10740572.27
2010/11/15,5117.16,5255.85,5083.85,5255.27,144.08,2.82,678503.35,9316206.98
2010/11/12,5411.87,5445.71,5094.8,5111.19,-328.91,-6.05,1051432.55,14177686.08
2010/11/11,5462.76,5581.35,5440.1,5440.1,-44.64,-0.81,987732.84,13899295.21
2010/11/10,5459.4,5504.88,5432.63,5484.74,16.9,0.31,885926.41,12346194.58
2010/11/9,5435.36,5468.36,5398.7,5467.84,36.75,0.68,927005.81,12520799.48
2010/11/8,5338.51,5431.39,5330.51,5431.09,119.32,2.25,950764.87,12610873.8
2010/11/5,5274.57,5313.48,5244.38,5311.77,83.47,1.6,895049.08,12108732.89
2010/11/4,5104.78,5228.92,5104.78,5228.3,129.76,2.54,761260.09,10339823.33
2010/11/3,5165.91,5197.96,5096.46,5098.54,-74.53,-1.44,763171.24,10605635.79
2010/11/2,5211.47,5272.45,5171.5,5173.07,-26.46,-0.51,968643.68,13619915.21
2010/11/1,5072.76,5199.81,5072.76,5199.53,144.03,2.85,852383.77,11863483.15
2010/10/29,5005.66,5068.7,4992.81,5055.49,55.9,1.12,654718.77,8898292.55
2010/10/28,4978.54,5020.07,4952.71,4999.59,4.82,0.1,617816.21,8093322.98
2010/10/27,5046.21,5088.85,4976.71,4994.77,-51.37,-1.02,804916.78,10657823.06
2010/10/26,5010.02,5046.65,4983.84,5046.15,47.65,0.95,891384.9,11751055.14
2010/10/25,4894.85,4998.89,4894.81,4998.5,120.57,2.47,810292.47,10674710.02
2010/10/22,4837.33,4892.62,4826.83,4877.93,44.13,0.91,660719.22,8606966.53
2010/10/21,4805.7,4844.54,4771.61,4833.8,39.61,0.83,678994.14,8600561.77
2010/10/20,4682.65,4828.9,4661.19,4794.19,15.59,0.33,766380.57,9710274.76
2010/10/19,4637.96,4779.11,4637.05,4778.61,141.97,3.06,651631.43,8030099.16
